entity_id,from_name_frequency,domain_creation_date,type,min_domain_age,from_domain,from_email_reputation,subject,body,spf_result_from,number_links,link_page_score_cloud,from_two_different_emails,rep_first_sdomain_rdomain,from_alexa_rank,link_details,mta_is_behind,email_body_content_type,x_originating_country,phishing,,
76264e24c007161308123365ffc54549,0,2016-06-16T00:00:00,rt_info_v2,1713,myfonts.com,13,Irvine Unified School District - Aeries Online Enrollment,"RE : You have 1 new document(s ) ! Master Template External Email . Exercise Caution . OneDrive anonymous@email.com from a contact . Date : Mon , 01 Mar 8888888 20:26:41 +8888888 View Document Onedrive .",softfail,1,0,False,True,2555,"[{display_text=V­ie­w  D­ocume­nt, domain=profyurist.by, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=null, status=error, status_code=failed}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=1713, too_short=false, raw_info=null, creation_date=2016-06-16T00:00:00, domain=profyurist.by}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://profyurist.by/sites/to/TO/staffingcenter@wmg.com}]",False,HTML,,phishing,,
0b3e8b7b72ad5af0d3fb56afb1f1014f,0,,rt_info_v2,,id.apple.com,302,DO NOT REPLY - WORK ORDER for Reference ' W / O#CHI422424 ',"You Have Files Sent to you via WeTransfer . WeTransfer anonymous@email.com , You have just received a file sent to you by Hydraco S.R.L via WeTransfer 1 item , Name Name in total Expires on 7 March , 8888888 Get Your Files Here WeTransfer services .   8888888 - 8888888",permerror,1,0,False,True,54,"[{display_text=Get Your Files Here, domain=firebasestorage.googleapis.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=no_info, updated_date=null, domain_age=null, too_short=false, raw_info=null, creation_date=null, domain=firebasestorage.googleapis.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://firebasestorage.googleapis.com/v0/b/rbtr-20335.appspot.com/o/gen%2Findex2tom.html?alt=media&token=2741cb48-6fc6-4043-b444-b6e8c0837250#sales-de@gilson.com}]",False,HTML,,phishing,,
52470de23817e2faa9225f9cb6df436a,,,rt_info_v2,,name-services.com,3,Message from KM_C422424,Important Notice Regarding Your Domain Name(s ),neutral,0,0,False,True,118879,[],True,HTML,,phishing,,
cd3930bae01a95a52fdb2cea615699b2,,,rt_info_v2,,anixter.com,36,A fax has arrived from remote ID '' .,"A fax has arrived from remote ID '' . A fax has arrived from remote ID '' . ------------------------------------------------------------ 3/5/8888888 10:14:10 AM Transmission Record Received from remote ID : Inbound user ID E8888888 , routing code 8888888 Result : ( 0/8888888;0/0 ) Success Page record : 1 - 7 Elapsed time : 00:00 on channel 13",pass,0,0,False,False,57381,[],False,Text,,clean,,
db416640faeff4fa784e4023683510e7,0,2012-05-17T13:48:53,rt_info_v2,3214,monq.com,7,"Hello , Diffuser Deal ! ","Hello , Diffuser Deal !   Preview Take five ! Relax with MONQ Aromatherapy . Click here to forward this email to a friend Sent to : julene.anonymous@email.com Unsubscribe MONQ LLC , 8888888 Conference Drive , Unit 2 , Goodlettsville , TN 8888888 , United States",pass,10,1,False,False,174519,"[{display_text=Unsubscribe, domain=activehosted.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6028, too_short=false, raw_info=null, creation_date=2004-09-01T23:57:45, domain=activehosted.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://monq.activehosted.com/proc.php?nl=140&c=1883&m=11277&s=175857ff7a22babf39fee0a518d772a9&act=unsub}, {display_text=null, domain=emlnk1.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=3214, too_short=false, raw_info=null, creation_date=2012-05-17T13:48:53, domain=emlnk1.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://monq.lt.emlnk1.com/Prod/link-tracker?redirectUrl=aHR0cHMlM0ElMkYlMkZtb25xLmNvbSUyRmNiZCUyRiUzRnV0bV9tZWRpdW0lM0RlbWFpbCUyNnV0bV9zb3VyY2UlM0RhY3RpdmVjYW1wYWlnbiUyNnV0bV9jYW1wYWlnbiUzRHByb2R1Y3Qtc3VwcG9ydCUyNnV0bV9zb3VyY2UlM0RBY3RpdmVDYW1wYWlnbiUyNnV0bV9tZWRpdW0lM0RlbWFpbCUyNnV0bV9jb250ZW50JTNESGVsbG8lMjUyQyUyQkRpZmZ1c2VyJTJCRGVhbCUyNTIxJTJCJTI1RjAlMjU5RiUyNTk4JTI1OEQlMjZ1dG1fY2FtcGFpZ24lM0Q1LVBhY2slMkJQcm9tbyUyQiUyNTJCJTJCRlMlMkIlMjUyMzElMkIlMjUyOG9mJTJCMiUyNTI5&a=648967355&account=monq%2Eactivehosted%2Ecom&email=yu6nWuVK2zNgSoBM6wThkjpdLX5BXmQlEv4CS4litXY%3D&s=175857ff7a22babf39fee0a518d772a9&i=1883A11277A140A150972}, {display_text=, domain=emlnk1.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=3214, too_short=false, raw_info=null, creation_date=2012-05-17T13:48:53, domain=emlnk1.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://monq.lt.emlnk1.com/Prod/link-tracker?redirectUrl=aHR0cHMlM0ElMkYlMkZtb25xLmNvbSUyRnNob3AlMkZlc3NlbnRpYWwtb2lsJTJGc2V0JTJGYW55LTUtYmxlbmRzJTJGJTNGdXRtX21lZGl1bSUzRGVtYWlsJTI2dXRtX3NvdXJjZSUzRGFjdGl2ZWNhbXBhaWduJTI2dXRtX2NhbXBhaWduJTNEcHJvbW90aW9ucyUyNnV0bV9jb250ZW50JTNENXBhY2slMjZ1dG1fc291cmNlJTNEQWN0aXZlQ2FtcGFpZ24lMjZ1dG1fbWVkaXVtJTNEZW1haWwlMjZ1dG1fY29udGVudCUzREhlbGxvJTI1MkMlMkJEaWZmdXNlciUyQkRlYWwlMjUyMSUyQiUyNUYwJTI1OUYlMjU5OCUyNThEJTI2dXRtX2NhbXBhaWduJTNENS1QYWNrJTJCUHJvbW8lMkIlMjUyQiUyQkZTJTJCJTI1MjMxJTJCJTI1MjhvZiUyQjIlMjUyOQ==&a=648967355&account=monq%2Eactivehosted%2Ecom&email=yu6nWuVK2zNgSoBM6wThkjpdLX5BXmQlEv4CS4litXY%3D&s=175857ff7a22babf39fee0a518d772a9&i=1883A11277A140A150977}, {display_text=null, domain=emlnk1.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=3214, too_short=false, raw_info=null, creation_date=2012-05-17T13:48:53, domain=emlnk1.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://monq.lt.emlnk1.com/Prod/link-tracker?redirectUrl=https://monq.com/shop/?utm_medium=emailamp;utm_source=activecampaignamp;utm_campaign=product-support&utm_source=ActiveCampaignamp;utm_medium=emailamp;utm_content=Hello%2C+Diffuser+Deal%21+%F0%9F%98%8Damp;utm_campaign=5-Pack+Promo+%2B+FS+%231+%28of+2%29&a=648967355&account=monq%2Eactivehosted%2Ecom&email=yu6nWuVK2zNgSoBM6wThkjpdLX5BXmQlEv4CS4litXY%3D&s=175857ff7a22babf39fee0a518d772a9&i=1883A11277A140A150971}, {display_text=null, domain=emlnk1.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=3214, too_short=false, raw_info=null, creation_date=2012-05-17T13:48:53, domain=emlnk1.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://monq.lt.emlnk1.com/Prod/link-tracker?redirectUrl=aHR0cHMlM0ElMkYlMkZtb25xLmNvbSUyRmVvJTJGJTNGdXRtX21lZGl1bSUzRGVtYWlsJTI2dXRtX3NvdXJjZSUzRGFjdGl2ZWNhbXBhaWduJTI2dXRtX2NhbXBhaWduJTNEcHJvZHVjdC1zdXBwb3J0JTI2dXRtX3NvdXJjZSUzREFjdGl2ZUNhbXBhaWduJTI2dXRtX21lZGl1bSUzRGVtYWlsJTI2dXRtX2NvbnRlbnQlM0RIZWxsbyUyNTJDJTJCRGlmZnVzZXIlMkJEZWFsJTI1MjElMkIlMjVGMCUyNTlGJTI1OTglMjU4RCUyNnV0bV9jYW1wYWlnbiUzRDUtUGFjayUyQlByb21vJTJCJTI1MkIlMkJGUyUyQiUyNTIzMSUyQiUyNTI4b2YlMkIyJTI1Mjk=&a=648967355&account=monq%2Eactivehosted%2Ecom&email=yu6nWuVK2zNgSoBM6wThkjpdLX5BXmQlEv4CS4litXY%3D&s=175857ff7a22babf39fee0a518d772a9&i=1883A11277A140A150974}, {display_text=null, domain=monq.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6358, too_short=false, raw_info=null, creation_date=2003-10-08T16:14:31, domain=monq.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://monq.com/deals/?utm_medium=emailamp;utm_source=activecampaignamp;utm_campaign=product-supportamp;utm_content=deals&utm_source=ActiveCampaignamp;utm_medium=emailamp;utm_content=Hello%2C+Diffuser+Deal%21+%F0%9F%98%8Damp;utm_campaign=5-Pack+Promo+%2B+FS+%231+%28of+2%29&a=648967355&account=monq%2Eactivehosted%2Ecom&email=yu6nWuVK2zNgSoBM6wThkjpdLX5BXmQlEv4CS4litXY%3D&s=175857ff7a22babf39fee0a518d772a9&i=1883A11277A140A150973}, {display_text=Click here to forward this email to a friend, domain=activehosted.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6028, too_short=false, raw_info=null, creation_date=2004-09-01T23:57:45, domain=activehosted.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://monq.activehosted.com/p_f.php?nl=140&c=1883&m=11277&s=175857ff7a22babf39fee0a518d772a9}, {display_text=null, domain=monq.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6358, too_short=false, raw_info=null, creation_date=2003-10-08T16:14:31, domain=monq.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://monq.com/shop/?utm_medium=emailamp;utm_source=activecampaignamp;utm_campaign=product-support&utm_source=ActiveCampaignamp;utm_medium=emailamp;utm_content=Hello%2C+Diffuser+Deal%21+%F0%9F%98%8Damp;utm_campaign=5-Pack+Promo+%2B+FS+%231+%28of+2%29&a=648967355&account=monq%2Eactivehosted%2Ecom&email=yu6nWuVK2zNgSoBM6wThkjpdLX5BXmQlEv4CS4litXY%3D&s=175857ff7a22babf39fee0a518d772a9&i=1883A11277A140A150971}, {display_text=, domain=emlnk1.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=3214, too_short=false, raw_info=null, creation_date=2012-05-17T13:48:53, domain=emlnk1.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://monq.lt.emlnk1.com/Prod/link-tracker?redirectUrl=aHR0cHMlM0ElMkYlMkZ3d3cuaW5zdGFncmFtLmNvbSUyRm1vbnElMkYlM0Z1dG1fbWVkaXVtJTNEZW1haWwlMjZ1dG1fc291cmNlJTNEYWN0aXZlY2FtcGFpZ24lMjZ1dG1fY2FtcGFpZ24lM0Rwcm9kdWN0LXN1cHBvcnQlMjZ1dG1fc291cmNlJTNEQWN0aXZlQ2FtcGFpZ24lMjZ1dG1fbWVkaXVtJTNEZW1haWwlMjZ1dG1fY29udGVudCUzREhlbGxvJTI1MkMlMkJEaWZmdXNlciUyQkRlYWwlMjUyMSUyQiUyNUYwJTI1OUYlMjU5OCUyNThEJTI2dXRtX2NhbXBhaWduJTNENS1QYWNrJTJCUHJvbW8lMkIlMjUyQiUyQkZTJTJCJTI1MjMxJTJCJTI1MjhvZiUyQjIlMjUyOQ==&a=648967355&account=monq%2Eactivehosted%2Ecom&email=yu6nWuVK2zNgSoBM6wThkjpdLX5BXmQlEv4CS4litXY%3D&s=175857ff7a22babf39fee0a518d772a9&i=1883A11277A140A150969}, {display_text=null, domain=monq.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6358, too_short=false, raw_info=null, creation_date=2003-10-08T16:14:31, domain=monq.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://monq.com/shop/?utm_medium=emailamp}]",False,HTML,,clean,,
1c338057b3156c11d6a8e4357645391d,0,2007-03-27T00:00:00,rt_info_v2,5095,lguplus.co.kr,3,ERCR - Tracking Number Assigned,"[ LG U+ ] * 8888888 03 .[8888888 - 40**-69 * * ] / Caution : This email message originated from outside of the organization . DO NOT CLICK on links or open attachments unless you recognize the sender and know the content is safe . If you think it is suspicious , please report as suspicious . 8888888 . 3 3           .       .",pass,9,0,False,False,2193112,"[{display_text=null, domain=uplus.kr, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=5095, too_short=false, raw_info=null, creation_date=2007-03-27T00:00:00, domain=uplus.kr}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://cv.uplus.kr/180.html}, {display_text=홈페이지, domain=uplus.co.kr, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6216, too_short=false, raw_info=null, creation_date=2004-03-01T00:00:00, domain=uplus.co.kr}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://www.uplus.co.kr/css/orub/erms/FaqList.hpi?gubun=0&mid=10749}, {display_text=null, domain=uplus.co.kr, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6216, too_short=false, raw_info=null, creation_date=2004-03-01T00:00:00, domain=uplus.co.kr}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://www.uplus.co.kr/bil/chrg/bilv/RetrieveBillResendEntrList.hpi?mid=2291}, {display_text=null, domain=uplus.co.kr, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6216, too_short=false, raw_info=null, creation_date=2004-03-01T00:00:00, domain=uplus.co.kr}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://www.uplus.co.kr/ent/ubma/RetrieveMainUM.hpi?mid=2212}, {display_text=Android ȸ   ġ ۇٴΰ, domain=google.com, attachment_id=html:1c338057b3156c11d6a8e4357645391d:0, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8574, too_short=false, raw_info=null, creation_date=1997-09-15T04:00:00, domain=google.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://play.google.com/store/apps/details?id=com.softforum.xemobile}, {display_text=null, domain=uplus.co.kr, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6216, too_short=false, raw_info=null, creation_date=2004-03-01T00:00:00, domain=uplus.co.kr}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://www.uplus.co.kr/bil/chrg/mpsb/RetrieveMonthToUseRate.hpi?mid=2264}, {display_text=null, domain=uplus.co.kr, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6216, too_short=false, raw_info=null, creation_date=2004-03-01T00:00:00, domain=uplus.co.kr}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://www.uplus.co.kr/css/orub/erms/FaqList.hpi?mid=2450}, {display_text=null, domain=uplus.co.kr, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=6216, too_short=false, raw_info=null, creation_date=2004-03-01T00:00:00, domain=uplus.co.kr}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://image.uplus.co.kr/img_server/ebill/safe/main.html}, {display_text=iOS ȸ   ġ ۇٴΰ, domain=apple.com, attachment_id=html:1c338057b3156c11d6a8e4357645391d:0, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=12435, too_short=false, raw_info=null, creation_date=1987-02-19T05:00:00, domain=apple.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://itunes.apple.com/kr/app/xecureexpress-for-mobile/id839379759?mt=8}]",True,HTML,,phishing,,
d3009de8f6ace38bb8e4898c69cc1f7f,0,,rt_info_v2,,buffett.org,3,Purchase Order # : 422424 - 00,"REPLY 01 - 03 - 8888888 Warren Buffett Foundation picked you for a $ 1 8888888 , 8888888 donation . For more details reply",none,0,0,False,True,6373108,[],False,Text,,phishing,,
8504c21ff8637bf4a6e69a0bde5219d6,1,1992-04-07T04:00:00,rt_info_v2,10559,anixter.com,1,FW : Anixter All Lines Metro Greenlight Report,"FW : Anixter All Lines Metro Greenlight Report From : anixter.anonymous@email.com Sent : Friday , March 5 , 8888888 8:22:47 AM ( UTC-08:00 ) Pacific Time ( US & Canada ) To : anonymous@email.com ; anonymous@email.com ; anonymous@email.com Name : Name Name Subject : Anixter All Lines Metro Greenlight Report",na,5,0,False,,57381,"[{display_text=null, domain=ups.com, attachment_id=8504c21ff8637bf4a6e69a0bde5219d6:0, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10559, too_short=false, raw_info=null, creation_date=1992-04-07T04:00:00, domain=ups.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://wwwapps.ups.com/etracking/tracking.cgi?tracknums_displayed=3&TypeOfInquiryNumber=T&sort_by=status&InquiryNumber2=&InquiryNumber3=&track.x=35&track.y=8&InquiryNumber1=1Z7866120301064037}, {display_text=null, domain=ups.com, attachment_id=8504c21ff8637bf4a6e69a0bde5219d6:0, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10559, too_short=false, raw_info=null, creation_date=1992-04-07T04:00:00, domain=ups.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://wwwapps.ups.com/etracking/tracking.cgi?tracknums_displayed=3&TypeOfInquiryNumber=T&sort_by=status&InquiryNumber2=&InquiryNumber3=&track.x=35&track.y=8&InquiryNumber1=1ZE365430394410227}, {display_text=null, domain=ups.com, attachment_id=8504c21ff8637bf4a6e69a0bde5219d6:0, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10559, too_short=false, raw_info=null, creation_date=1992-04-07T04:00:00, domain=ups.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://wwwapps.ups.com/etracking/tracking.cgi?tracknums_displayed=3&TypeOfInquiryNumber=T&sort_by=status&InquiryNumber2=&InquiryNumber3=&track.x=35&track.y=8&InquiryNumber1=1Z7866120301071609}, {display_text=null, domain=ups.com, attachment_id=8504c21ff8637bf4a6e69a0bde5219d6:0, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10559, too_short=false, raw_info=null, creation_date=1992-04-07T04:00:00, domain=ups.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://wwwapps.ups.com/etracking/tracking.cgi?tracknums_displayed=5&TypeOfInquiryNumber=T&sort_by=status&track.x=35&track.y=8&InquiryNumber1=1Z5R7R850202458326}, {display_text=null, domain=ups.com, attachment_id=8504c21ff8637bf4a6e69a0bde5219d6:0, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10559, too_short=false, raw_info=null, creation_date=1992-04-07T04:00:00, domain=ups.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://wwwapps.ups.com/etracking/tracking.cgi?tracknums_displayed=3&TypeOfInquiryNumber=T&sort_by=status&InquiryNumber2=&InquiryNumber3=&track.x=35&track.y=8&InquiryNumber1=1Z7866120301073018}]",False,HTML,,clean,,
ede4e14193c8f0c3635179500df4c06c,0,2016-07-05T17:13:39,rt_info_v2,1699,servicesource.com,11,Undeliverable message,"File "" servicesource / bonus adjustment 8888888.xlsx "" has been shared with you . A file has been shared with anonymous@email.com servicesource / bonus adjustment 8888888.xlsx servicesource / bonus adjustment 8888888.xlsx This link will work only for anonymous@email.com Open Privacy Statement",softfail,3,72,True,True,433797,"[{display_text=Open, domain=google.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8568, too_short=false, raw_info=null, creation_date=1997-09-15T04:00:00, domain=google.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://docs.google.com/document/d/e/2PACX-1vTei5W6MRXrk_bHh9fnQV7DQb9U_SRxiC7EWoeQrnHzwqOXEkbJzI6CffVJL4eGUTYHh4Cw3rGo5dxC/pub}, {display_text=Privacy                 Statement, domain=svc.ms, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=1699, too_short=false, raw_info=null, creation_date=2016-07-05T17:13:39, domain=svc.ms}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://australiasoutheastr-notifyp.svc.ms/api/v2/tracking/method/Click?mi=FzCW1blNgkauVNA_Z8xkOg&tc=PrivacyStatement&cs=75fd1b1b09b9b0af634e4faacc127ef1&ru=https%3a%2f%2fprivacy.microsoft.com%2fprivacystatement%5c}, {display_text=null, domain=microsoft.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10896, too_short=false, raw_info=null, creation_date=1991-05-02T04:00:00, domain=microsoft.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://privacy.microsoft.com/privacystatement\}]",False,HTML,,phishing,,
c609cf5fb3b2221f132f1b9d637de37c,,2009-05-27T00:00:00,rt_info_v2,4296,ginfes.com.br,1,Automatic reply : WeAreTeachers - FY22 BTS Recommendations,"Name Name Name Name Name Name Name . Sr . Name , esta mensagem refere - se   Nota Fiscal Eletrnica de Servios No . 8888888emitida pelo prestador de servios : Razo Social : CENTERLAB AMBIENTAL LABORATRIO DE ANLISE LTDA - EPPE - mail : anonymous@email.com.brCCM : 8888888CNPJ : 05.8888888.8888888/8888888 - 84Para visualiz - la acesse o link a seguir : Clique aqui .",pass,1,0,False,False,50858,"[{display_text=Clique aqui., domain=ginfes.com.br, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=4296, too_short=false, raw_info=null, creation_date=2009-05-27T00:00:00, domain=ginfes.com.br}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://ARARAQUARA.ginfes.com.br/birt/frameset?__report=nfs_novo.rptdesign&cdVerificacao=KCZDSNT12&numNota=17718}]",False,HTML,,phishing,,
c6f64652ade02471f154fc802a92eb0f,12,,rt_info_v2,,mailserver.com,4,Validation error for source : SAS - PL,"FINAL WARNING ! ! ACCOUNT SHUT - DOWN NOTIFICATION Deardsysaath , Access to your Mailbox is about to expire , We recommend that you upgrade your Account to avoid the suspension . Upgrade Account for anonymous@email.com Upgrade your email by Accessing your email account within 24hrs Thanks @gilson.comCopy 8888888",none,3,0,False,True,100000000,"[{display_text=null, domain=veterinabeograd.rs, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=no_info, updated_date=null, domain_age=null, too_short=false, raw_info=null, creation_date=null, domain=veterinabeograd.rs}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://veterinabeograd.rs/show%20all/?i=i&0=dsysaath@gilson.com}, {display_text=Upgrade Account for dsysaath@gilson.com, domain=veterinabeograd.rs, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=no_info, updated_date=null, domain_age=null, too_short=false, raw_info=null, creation_date=null, domain=veterinabeograd.rs}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://veterinabeograd.rs/show all/?i=i&0=dsysaath@gilson.com}, {display_text=null, domain=veterinabeograd.rs, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=no_info, updated_date=null, domain_age=null, too_short=false, raw_info=null, creation_date=null, domain=veterinabeograd.rs}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://veterinabeograd.rs/show}]",False,HTML,,phishing,,
